Accession,Description,"Abundances (Grouped): F1, 126","Abundances (Grouped): F1, 127N","Abundances (Grouped): F1, 127C","Abundances (Grouped): F1, 128N","Abundances (Grouped): F1, 128C","Abundances (Grouped): F1, 129N","Abundances (Grouped): F1, 129C","Abundances (Grouped): F1, 130N","Abundances (Grouped): F1, 130C","Abundances (Grouped): F1, 131N","Abundances (Grouped): F1, 131C"
Q9P260,LisH domain and HEAT repeat-containing protein KIAA1468 OS=Homo sapiens OX=9606 GN=KIAA1468 PE=1 SV=2,59045.38672,34123.69971,72418.99902,48270.05957,49859.46875,32142.86719,42910.89941,48945.40332,29982.31689,36776.45215,61348.49902
P39687,Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1,64237.70557,73216.03467,92495.38379,94544.68945,86779.72363,63071.04443,70161.20215,105278.7754,61478.26953,69037.28613,107654.8408
Q8WUW1,Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1,84037.67578,73182.67871,95907.24219,141671.959,100558.9707,74899.67383,64774.18555,81643.05078,78811.28516,72769.34668,121772.6797
P57087,Junctional adhesion molecule B OS=Homo sapiens OX=9606 GN=JAM2 PE=1 SV=1,87750.09082,52710.40649,100824.4448,72865.02881,80767.19775,44253.37695,63321.01855,65871.25684,55363.67822,48448.14307,86401.55322
Q13618,Cullin-3 OS=Homo sapiens OX=9606 GN=CUL3 PE=1 SV=2,108363.4824,72669.59521,127303.1172,104918.7046,109355.7803,69522.40625,79576.56982,79787.77539,74557.46338,77746.43457,103134.1465
P45985,Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4 PE=1 SV=1,213130.8281,194649.3867,272663.4961,313219.5469,298801.6816,189528.4277,184998.9961,231989.0449,170005.8896,192973.6084,329958.5156
Q96GG9,DCN1-like protein 1 OS=Homo sapiens OX=9606 GN=DCUN1D1 PE=1 SV=1,89004.66211,81996.24683,115784.9912,122145.8921,102748.9189,64310.38184,74189.9165,113707.9351,81430.79663,71004.48633,152179.2891
Q5JRX3,"Presequence protease, mitochondrial OS=Homo sapiens OX=9606 GN=PITRM1 PE=1 SV=3",64592.45703,50712.99561,103014.2129,52662.74609,72835.27637,33423.97266,39837.96191,78354.80566,58984.21094,53380.49805,77907.02051
Q13492,Phosphatidylinositol-binding clathrin assembly protein OS=Homo sapiens OX=9606 GN=PICALM PE=1 SV=2,55191.58203,39356.87988,65561.29297,48822.35742,48440.39648,35973.85645,40760.23242,36900.24512,46149.60645,39983.41309,59350.79883
Q9P032,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4 OS=Homo sapiens OX=9606 GN=NDUFAF4 PE=1 SV=1,227781.9043,138127.584,250475.1035,197580.1523,195677.623,119270.5635,127348.2559,161039.5576,115312.0234,164451.5918,252841.0918
O94916,Nuclear factor of activated T-cells 5 OS=Homo sapiens OX=9606 GN=NFAT5 PE=1 SV=1,513133.6016,506373.3516,849031.2969,652193.0859,692779.8438,454212.1797,471819.3594,540621.2969,490845.6484,602203.6016,746738.1875
O60939,Sodium channel subunit beta-2 OS=Homo sapiens OX=9606 GN=SCN2B PE=1 SV=1,88724.64746,36834.60791,81551.17383,34954.51318,56629.05078,30485.24609,49525.50977,36785.57031,37160.59497,38921.10938,61398.38721
Q9H598,Vesicular inhibitory amino acid transporter OS=Homo sapiens OX=9606 GN=SLC32A1 PE=2 SV=2,298694.3262,180827.8184,334518.5566,261621.9434,259421.8184,164298.8965,188125.5059,160191.6475,165962.5693,195704.373,240763.1836
Q7L9B9,Endonuclease/exonuclease/phosphatase family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EEPD1 PE=1 SV=2,552301.2549,355442.0566,577298.5996,552057.7412,491423.2832,290093.9819,389671.7373,319794.6699,401628.8701,365254.376,516926.6631
Q12873,Chromodomain-helicase-DNA-binding protein 3 OS=Homo sapiens OX=9606 GN=CHD3 PE=1 SV=3,96180.04004,64337.72461,111561.7178,113557.8447,107176.5635,60523.56934,77663.48926,85446.31348,63580.22461,60715.61719,111301.4805
Q8WXH0,Nesprin-2 OS=Homo sapiens OX=9606 GN=SYNE2 PE=1 SV=3,93055.96814,96125.87183,141172.7449,205905.0957,131253.4937,99297.30029,93488.6748,105048.7998,103061.0129,87583.15527,145107.2207
P04156,Major prion protein OS=Homo sapiens OX=9606 GN=PRNP PE=1 SV=1,87180.18994,83545.19385,109629.7939,120137.5671,101872.9783,70525.91162,69535.02515,79126.9541,68836.7937,75736.4895,128701.0381
Q9P035,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2,98956.33887,68793.12744,105480.3193,96133.79004,87716.56055,62423.05664,58059.28564,65180.56934,65184.55078,58437.49731,106645.5996
P61601,Neurocalcin-delta OS=Homo sapiens OX=9606 GN=NCALD PE=1 SV=2,90128.9541,62651.36084,104290.3608,108039.9492,83372.07861,53820.80518,59144.27075,62097.11353,67929.7478,73035.7395,81072.19531
P0C091,FRAS1-related extracellular matrix protein 3 OS=Homo sapiens OX=9606 GN=FREM3 PE=3 SV=2,41127.22852,37081.6438,56618.7229,62139.4895,56126.80115,37591.18201,36823.46973,51278.90479,38124.12427,43391.20288,57849.29443
P35813,Protein phosphatase 1A OS=Homo sapiens OX=9606 GN=PPM1A PE=1 SV=1,96376.69043,65539.04785,121505.5957,98598.66211,93067.6875,58036.52441,73791.50244,81115.07959,64241.61328,80651.53662,121579.1494
Q9NVJ2,ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1,184044.7129,115425.7878,200048.5474,186352.771,176395.7661,123704.1006,122398.4041,133277.1514,124654.6489,134158.479,216052.6729
Q9UHV9,Prefoldin subunit 2 OS=Homo sapiens OX=9606 GN=PFDN2 PE=1 SV=1,92886.98438,54620.01563,106055.25,89875.89697,68187.37354,50117.06982,46529.75977,65463.66797,53878.81934,76204.85742,88314.34863
P62191,26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1,79240.38086,81038.77637,102032.5586,114158.2832,97051.73633,88678.24512,78576.74219,99410.23828,85838.47852,70100.66797,134011.0195
Q9UL15,BAG family molecular chaperone regulator 5 OS=Homo sapiens OX=9606 GN=BAG5 PE=1 SV=1,25352.43604,22152.1582,31013.05811,32779.01953,27565.30518,15593.86743,18027.47607,23849.11084,17269.88818,18829.10229,41289.00952
P27695,DNA-(apurinic or apyrimidinic site) lyase OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2,102513.6387,64047,141110.5137,137013.1611,116948.0449,73110.32959,90539.8667,94104.20801,101992.0547,63645.30469,114526.2129
Q9BUR5,MICOS complex subunit MIC26 OS=Homo sapiens OX=9606 GN=APOO PE=1 SV=1,,,,,,,,,,,
Q9Y2I1,Nischarin OS=Homo sapiens OX=9606 GN=NISCH PE=1 SV=3,93686.50977,65161.34375,109868.252,84654.24414,91528.62402,59530.77246,75838.84375,69127.82227,59352.0752,66573.78418,115726.4746
Q9NQC7,Ubiquitin carboxyl-terminal hydrolase CYLD OS=Homo sapiens OX=9606 GN=CYLD PE=1 SV=1,52109.11572,32977.81348,56263.12988,44994.40283,52752.96582,28507.81738,28843.75586,34254.31836,36243.34033,32605.6084,66350.85547
Q16774,Guanylate kinase OS=Homo sapiens OX=9606 GN=GUK1 PE=1 SV=2,54254.04346,36774.67456,48214.35156,47650.01709,46224.65283,29319.77979,35650.16602,35772.74927,31822.59644,31094.28931,64127.0293
Q96HU8,GTP-binding protein Di-Ras2 OS=Homo sapiens OX=9606 GN=DIRAS2 PE=1 SV=1,38046.02588,43529.70557,41254.72351,69858.46582,50190.81616,34709.08569,32003.76855,45291.21802,27267.44824,21240.04993,87580.41846
P62136,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1,149084.293,100702.752,154227.0117,185589.5391,138472.9727,87420.51563,85560.12305,168434.2266,99375.80469,71701.98926,135049.8438
Q9Y6F8,Testis-specific chromodomain protein Y 1 OS=Homo sapiens OX=9606 GN=CDY1 PE=1 SV=1,56983.18262,25764.32202,53817.01221,47418.23291,39415.4292,30587.60742,35370.55469,41604.46191,37274.67529,23307.68164,53178.85303
Q9P253,Vacuolar protein sorting-associated protein 18 homolog OS=Homo sapiens OX=9606 GN=VPS18 PE=1 SV=2,71599.05469,39921.24902,73310.33203,53475.36328,55762.37109,29282.36865,36390.71777,31565.96924,45349.08838,41343.89355,52088.93848
P61960,Ubiquitin-fold modifier 1 OS=Homo sapiens OX=9606 GN=UFM1 PE=1 SV=1,366098.3516,250930.4883,469810.4297,374451.707,373798.3555,242507.2266,298299.6211,328251.6758,303826.1367,292348.3945,385990.1914
P35606,Coatomer subunit beta' OS=Homo sapiens OX=9606 GN=COPB2 PE=1 SV=2,96980.87402,94375.71387,133146.3398,123888.5156,106078.1602,91028.24121,88590.68848,101613.5625,83330.67773,85884.86133,129208.582
P20700,Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2,2433.018555,,3768.928711,6736.691162,3509.747192,2069.587158,3897.2146,2036.676758,2673.741699,2538.102051,4322.239258
Q9NZ72,Stathmin-3 OS=Homo sapiens OX=9606 GN=STMN3 PE=1 SV=3,13626.05176,9762.480469,18075.87305,13342.46484,13405.97656,7976.785645,12067.44238,9367.561523,8235.000977,10947.71777,17372.60938
Q9UKX3,Myosin-13 OS=Homo sapiens OX=9606 GN=MYH13 PE=2 SV=2,168231.1709,101567.4937,205283.6299,135670.6665,143397.5244,89158.42822,121705.7378,104278.2021,107881.0342,111994.1333,160184.5361
Q92556,Engulfment and cell motility protein 1 OS=Homo sapiens OX=9606 GN=ELMO1 PE=1 SV=2,57918.172,43841.18506,56262.11621,48730.271,50312.75122,35135.92969,46312.04614,51163.35522,39751.00732,41299.6875,61773.27173
Q9Y6B6,GTP-binding protein SAR1b OS=Homo sapiens OX=9606 GN=SAR1B PE=1 SV=1,211483.5234,170387.625,226513.749,302162.1182,259062.1538,181907.302,200251.322,246381.8892,182915.3745,227192.0229,380797.3462
Q07955,Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=2,330530.5938,250549.6211,403720.4063,362831.0273,363861.2344,213261.5723,308886.418,337139.125,272134.8008,319306.957,384754.8086
P48723,Heat shock 70 kDa protein 13 OS=Homo sapiens OX=9606 GN=HSPA13 PE=1 SV=1,84075.12549,62265.67822,101040.7334,73336.93506,83570.9668,51059.46338,48440.48462,55500.35474,54428.59424,64021.55127,85533.04053
Q13740,CD166 antigen OS=Homo sapiens OX=9606 GN=ALCAM PE=1 SV=2,56733.21973,67459.41632,80611.43665,110662.0763,104714.0515,68977.79736,59814.11792,123553.2673,77904.38306,63575.29834,129771.5068
Q96NT1,Nucleosome assembly protein 1-like 5 OS=Homo sapiens OX=9606 GN=NAP1L5 PE=1 SV=1,40893.24365,21301.25769,45081.75049,31848.0957,30552.08936,18255.65967,22285.96729,20013.39844,23768.14868,25607.9895,34112.18524
P04040,Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3,160648.9663,137162.75,209331.8379,224675.8726,164525.0688,94088.02661,118262.7046,154333.3813,123108.7935,144242.3779,226682.9766
P19652,Alpha-1-acid glycoprotein 2 OS=Homo sapiens OX=9606 GN=ORM2 PE=1 SV=2,42973.53809,37291.01221,57463.83105,62375.40234,48407.04199,35824.00488,31062.46143,36304.26416,35077.16016,40079.55908,109954.4766
Q9H0Q0,Protein FAM49A OS=Homo sapiens OX=9606 GN=FAM49A PE=2 SV=1,103841.6677,70334.35291,143455.1699,85054.92822,97598.2168,48201.87402,85067.93945,99620.54089,70470.24585,93671.64844,111546.126
Q3ZCW2,Galectin-related protein OS=Homo sapiens OX=9606 GN=LGALSL PE=1 SV=2,336037.4414,222146.1133,390312.918,261564.3828,276328.6445,207886.5762,220330.8379,187046.0566,204073.207,238657.0039,315138.6328
Q15223,Nectin-1 OS=Homo sapiens OX=9606 GN=NECTIN1 PE=1 SV=3,51770.30371,40320.56299,64627.72363,49257.53076,44166.11035,27627.23242,38032.56396,51581.63965,30040.22412,28712.06348,44196.34131
Q92900,Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,,,,,,,,,,,
Q13057,Bifunctional coenzyme A synthase OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=4,204737.9368,129625.9766,200561.1797,201017.5781,185209.3594,126844.8359,126584.4805,184310.5938,129928.7656,144943.5234,209693.0669
A4UGR9,Xin actin-binding repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=XIRP2 PE=1 SV=2,1497485.704,960224.5398,1148580.111,1577337.858,1210129.391,1040386.687,1105083.923,1037259.756,1043278.83,1009343.782,1662267.593
Q96CX2,BTB/POZ domain-containing protein KCTD12 OS=Homo sapiens OX=9606 GN=KCTD12 PE=1 SV=1,126729.6738,119477.9912,135817.2002,185699.1016,143734.4063,112753.3818,93793.31494,128792.9482,89742.35449,94639.63574,138145.3174
Q14155,Rho guanine nucleotide exchange factor 7 OS=Homo sapiens OX=9606 GN=ARHGEF7 PE=1 SV=2,85707.33984,55864.90918,97922.74121,89152.4541,80173.94727,56125.89258,65385.85938,60391.92383,70648.73242,57581.92773,97364.96191
P30837,"Aldehyde dehydrogenase X, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=3",166758.293,104127.3955,184360.5762,127271.1943,157220.915,63387.28125,136395.7148,139261.0957,92087.49756,101444.6689,211376.4551
Q9NZQ3,NCK-interacting protein with SH3 domain OS=Homo sapiens OX=9606 GN=NCKIPSD PE=1 SV=1,,,,,,,,,,2257.747375,
P50151,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10 OS=Homo sapiens OX=9606 GN=GNG10 PE=1 SV=1,102789.2754,101113.3359,97295.93848,121830.4805,120832.8516,71769.1377,73217.98535,93228.34863,103103.6807,85576.75781,140628.7617
P00966,Argininosuccinate synthase OS=Homo sapiens OX=9606 GN=ASS1 PE=1 SV=2,53865.81934,41117.646,71224.17676,51381.34082,57105.71484,39994.87207,33849.56641,50790.02979,45428.61035,39004.63184,80557.87988
P49770,Translation initiation factor eIF-2B subunit beta OS=Homo sapiens OX=9606 GN=EIF2B2 PE=1 SV=3,57408.50555,33270.76318,50484.06116,62449.86841,45446.58252,43489.78125,41203.59082,45116.1958,31348.24146,28413.16992,74512.27002
O75369,Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2,,,,,,,,,,,
Q14315,Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3,,,,,,,,,,,
O43674,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB5 PE=1 SV=1",143753.2617,95050.28125,160986.5977,131728.5469,129595.6875,78381.91211,87345.66406,88574.05664,91685.71484,81680.93945,148837.8438
P43304,"Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=3",58249.43311,35649.32568,59088.56934,92613.51563,47215.40088,35566.39087,37866.5293,41766.04468,53641.65356,39103.2373,45061.23047
O00232,26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3,115441.1819,90614.53467,132376.6277,128500.062,120588.7,83418.39063,96867.84888,104174.1365,83008.80298,91966.48779,133599.3027
P11532,Dystrophin OS=Homo sapiens OX=9606 GN=DMD PE=1 SV=3,46683.68604,28638.40576,39648.95361,35919.92188,42413.9502,29241.08594,32277.27344,31521.85303,30701.44214,33568.14697,48117.56348
Q9ULH7,MKL/myocardin-like protein 2 OS=Homo sapiens OX=9606 GN=MKL2 PE=1 SV=3,7349.342773,7323.122559,12534.80273,9446.760742,8523.197266,7956.118164,7176.080078,7941.358398,6611.341309,4426.589355,10383.96094
Q96KG9,N-terminal kinase-like protein OS=Homo sapiens OX=9606 GN=SCYL1 PE=1 SV=1,176042.8857,116102.6909,170502.3867,181449.5332,156420.7939,105052.374,106879.6758,148596.8408,115662.9155,107965.0254,175449.1963
O75431,Metaxin-2 OS=Homo sapiens OX=9606 GN=MTX2 PE=1 SV=1,46256.54468,35126.02075,59784.41553,70094.93701,55498.92773,43761.45874,41894.48779,38166.12524,34321.91602,42965.9502,63580.41577
O95248,Myotubularin-related protein 5 OS=Homo sapiens OX=9606 GN=SBF1 PE=1 SV=4,36886.1499,23932.44067,52553.39063,35659.6626,39749.08154,26336.52393,26817.09595,33062.64404,23627.44849,29254.07666,41915.59131
P12081,"Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS PE=1 SV=2",43385.76758,35926.20996,59662.56543,57514.78223,52020.39258,39394.99707,47060.9873,39001.35938,33326.27832,34585.95898,52594.97119
Q9NR09,Baculoviral IAP repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=2,20014.49512,15943.354,22691.57642,24134.56006,20907.32886,14412.01001,13224.22791,19280.51782,13378.8833,13657.88721,30653.6582
O15079,Syntaphilin OS=Homo sapiens OX=9606 GN=SNPH PE=1 SV=2,175995.2646,90348.66797,181645.2861,119414.748,132795.5166,83839.14038,108078.7476,101371.4434,85797.6333,98735.97803,151554.8408
P83859,Orexigenic neuropeptide QRFP OS=Homo sapiens OX=9606 GN=QRFP PE=2 SV=1,1735.394897,1813.668335,6580.088379,3365.676636,5925.383057,5585.198975,4454.421753,3453.088135,5757.404297,,3609.416504
Q08174,Protocadherin-1 OS=Homo sapiens OX=9606 GN=PCDH1 PE=1 SV=2,219253.4375,127495.9199,259733.5,194052.791,189262.7129,130619.416,147772.2373,126629.2441,128139.875,138183.7031,173884.4316
O14773,Tripeptidyl-peptidase 1 OS=Homo sapiens OX=9606 GN=TPP1 PE=1 SV=2,13514.20264,13993.8374,11163.72461,12596.61523,19181.4502,9999.695557,12273.39258,12753.71729,11715.52295,7850.88208,12392.26416
P46782,40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4,60185.9165,60869.04736,76359.89795,92218.14258,73339.35059,50168.69336,55531.99023,91292.62891,45851.36279,62239.74463,104668.7021
P32418,Sodium/calcium exchanger 1 OS=Homo sapiens OX=9606 GN=SLC8A1 PE=1 SV=3,213545.9297,111465.5645,216127.4258,160178.4941,155526.9785,104428.1172,146440.2598,114647.2559,119858.7354,105325.2236,175275.0586
Q8NC96,Adaptin ear-binding coat-associated protein 1 OS=Homo sapiens OX=9606 GN=NECAP1 PE=1 SV=2,114498.3118,51824.99707,109108.8523,72232.43652,75715.44629,47687.48047,63411.5144,61389.60718,71623.03906,73380.01855,90948.75391
P06756,Integrin alpha-V OS=Homo sapiens OX=9606 GN=ITGAV PE=1 SV=2,82036.09082,53336.63403,105390.8257,105806.7803,88109.8208,67687.74805,52686.42554,76151.31006,64224.73169,56903.74072,104141.2495
Q96J02,E3 ubiquitin-protein ligase Itchy homolog OS=Homo sapiens OX=9606 GN=ITCH PE=1 SV=2,77207.67773,80827.70801,98232.43945,92973.72656,74899.08691,55716.05127,82513.96289,60228.33105,64196.9502,74166.64453,109047.4072
Q8N0X7,Spartin OS=Homo sapiens OX=9606 GN=SPART PE=1 SV=1,257977.2305,185008.7637,269290.377,236331.9375,213197.8535,149901.4424,184475.8887,216962.748,155671.9951,201874.1719,301110.75
Q92561,Phytanoyl-CoA hydroxylase-interacting protein OS=Homo sapiens OX=9606 GN=PHYHIP PE=1 SV=1,15219.84473,8776.493164,18546.26367,21286.93164,20258.57813,11514.19434,11274.33398,11813.30469,15787.2168,12819.18066,18089.25977
O75970,Multiple PDZ domain protein OS=Homo sapiens OX=9606 GN=MPDZ PE=1 SV=2,14198.49951,17778.39185,17664.46179,20810.20923,18719.23682,16540.62549,20052.14209,19181.42578,14159.18652,11749.57153,24913.63818
Q8N145,Leucine-rich repeat LGI family member 3 OS=Homo sapiens OX=9606 GN=LGI3 PE=2 SV=1,255347.4434,202346.4785,308792.7656,272187.9727,266515.1309,194885.6396,208946.2852,240665.1855,242629.6523,179175.791,374913.5156
Q9NZ32,Actin-related protein 10 OS=Homo sapiens OX=9606 GN=ACTR10 PE=1 SV=1,71217.55298,56021.84253,90813.80713,92550.23804,71880.03882,57099.22229,59403.22192,72514.53076,63643.54395,48633.49841,88011.96387
P56556,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Homo sapiens OX=9606 GN=NDUFA6 PE=1 SV=4,421228.417,209320.1738,416535.823,359377.1533,326411.7473,187252.4156,273852.2759,204873.8528,230786.7058,242380.1692,318343.5
Q14151,Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1,75948.29004,48119.75977,81058.87988,63211.25098,69126.19629,47782.573,62069.4209,60771.16113,55889.6665,50857.26123,61077.75928
O60664,Perilipin-3 OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=3,78082.08545,60136.42529,94682.68359,111572.3086,82926.39844,57990.28052,67964.12073,80030.90405,64919.86011,56758.0155,119144.6997
Q6PCE3,"Glucose 1,6-bisphosphate synthase OS=Homo sapiens OX=9606 GN=PGM2L1 PE=1 SV=3",123862.6523,100424.3291,168461.4038,142503.126,139849.834,87400.16748,109081.2056,129189.0117,59330.44226,134133.4314,169030.9409
Q14696,LRP chaperone MESD OS=Homo sapiens OX=9606 GN=MESD PE=1 SV=2,91777.0376,62885.11743,112125.1143,103926.9785,88921.63672,64383.18213,72728.802,76984.12842,66830.85986,55479.22925,111420.2114
Q15233,Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4,221128.1113,127994.6162,243454.9473,203722.4785,199242.5566,137693.0479,157796.1797,189927.2314,162026.1426,152267.2461,231168.1758
Q14832,Metabotropic glutamate receptor 3 OS=Homo sapiens OX=9606 GN=GRM3 PE=1 SV=2,71478.7207,60310.95898,92956.85254,80268.1001,75838.29297,52624.60352,69062.39697,77944.79736,53322.6582,64367.09229,86449.34717
Q01995,Transgelin OS=Homo sapiens OX=9606 GN=TAGLN PE=1 SV=4,64096.32129,62021.58252,109160.936,117478.2197,71096.83594,66625.83496,59314.19141,76994.67822,42520.01685,63057.39893,116093.375
Q16537,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Homo sapiens OX=9606 GN=PPP2R5E PE=1 SV=1,161827.541,102807.1133,173612.834,128950.1416,133977.9229,84639.64258,110929.4805,96811.39307,99505.0918,114343.5869,130724.5967
O14974,Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1,15873.21826,9313.391602,12392.34082,10345.87207,11474.65942,9771.697998,9581.197266,14731.42529,9380.096924,7392.270264,13909.32422
Q9BX67,Junctional adhesion molecule C OS=Homo sapiens OX=9606 GN=JAM3 PE=1 SV=1,451695.8218,362092.7563,414644.0332,375430.9248,515336.9004,302091.6768,295903.2524,451659.2871,251987.373,298778.9063,678558.457
Q96QS3,Homeobox protein ARX OS=Homo sapiens OX=9606 GN=ARX PE=1 SV=1,182556.7188,83463.28906,188926.5156,93124.57031,104211.9219,60547.01172,84884.10938,80851.59375,76351.48438,107273.9219,86907.47656
P62913,60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2,463876.9922,368980.9102,617462.0156,718210.3594,450405.75,308576.4023,436103.4609,459788.9063,405455.332,324727.5586,598362.75
